,ticker,volatility_5d,mean_price
0,7UP,0.0040000000000000036,0.41245210727969345
1,A,0.020000000000000285,6.301532567049807
2,AAV,0.025298221281347195,3.562835249042145
3,ABPIF,0.023999999999999844,3.9874712643678163
4,ACC,0.004898979485566361,0.649080459770115
5,ADVANC,1.2649110640673518,204.044061302682
6,AEC,0.022271057451320082,0.4349425287356322
7,AEONTS,4.1182520563948,199.727969348659
8,AFC,0.0,7.971455938697319
9,AH,0.15999999999999942,18.286590038314174
10,AHC,0.13564659966250592,16.61685823754789
11,AI,0.0,1.3694252873563217
12,AIT,0.0,21.153639846743292
13,AJ,0.09797958971132678,8.528927203065134
14,AKR,0.0040000000000000036,0.7592337164750957
15,ALUCON,0.24494897427831783,169.31800766283524
16,AMANAH,0.0040000000000000036,2.2662835249042144
17,AMARIN,0.07939773296511712,4.8837164750957855
18,AMATA,0.22271057451320128,23.032183908045976
19,AMATAR,0.22271057451320128,23.032183908045976
20,AMC,0.012649110640673528,1.812758620689655
21,ANAN,0.025298221281346844,3.3988505747126436
22,AOT,0.3872983346207417,71.24616858237547
23,AP,0.04898979485566339,7.172030651340997
24,APCO,0.016000000000000014,3.7155555555555555
25,APCS,0.0,4.466130268199234
26,APEX,0.0,0.17869731800766284
27,APURE,0.0,1.1201149425287358
28,AQ,0.0,0.023984674329501923
29,AQUA,0.0040000000000000036,0.48118773946360155
30,AS,0.0040000000000000036,0.8753256704980843
31,ASIA,0.11661903789690593,6.868773946360153
32,ASIAN,0.06324555320336779,6.614827586206896
33,ASIMAR,0.07599999999999997,1.7231800766283523
34,ASK,0.07999999999999989,24.605747126436782
35,ASP,0.008000000000000007,2.575402298850575
36,AYUD,0.2449489742783178,41.417624521072796
37,B,0.004898979485566361,0.3372030651340996
38,B52,0.003999999999999992,0.2699233716475095
39,BAFS,0.1,33.63697318007663
40,BANPU,0.2939387691339812,14.131800766283524
41,BAT3K,0.8,235.21072796934865
42,BAY,0.3,35.849616858237546
43,BBL,1.5491933384829668,189.7624521072797
44,BCH,0.5035871324805672,16.42068965517241
45,BCP,0.1,29.46360153256705
46,BCT,0.3872983346207417,44.406130268199234
47,BDMS,0.6209669878504008,24.476819923371647
48,BEAUTY,0.024494897427831695,4.4096168582375475
49,BEC,0.04000000000000021,7.517126436781608
50,BFIT,0.19390719429665315,21.33927203065134
51,BH,2.227105745132009,159.00574712643677
52,BIG,0.01743559577416271,0.9917241379310346
53,BJC,0.33911649915626335,49.451149425287355
54,BJCHI,0.040000000000000036,2.1907279693486594
55,BKD,0.07939773296511692,2.8672030651340994
56,BKI,0.8,321.4712643678161
57,BKKCP,0.04898979485566339,13.095402298850574
58,BLA,0.36742346141747667,24.64272030651341
59,BLAND,0.016000000000000014,1.5401149425287357
60,BROCK,0.0,1.9373946360153256
61,BSBM,0.004898979485566307,0.9139463601532568
62,BTNC,0.0,18.327969348659007
63,BTS,0.06324555320336793,12.08256704980843
64,BTSGIF,0.07652450587883576,10.757892720306511
65,BUI,1.7763568394002505e-15,12.780191570881227
66,BWG,0.00489897948556636,0.87544061302682
67,CCET,0.011661903789690613,1.7780076628352488
68,CCP,0.0040000000000000036,0.3468965517241379
69,CEN,0.0040000000000000036,0.9226819923371647
70,CENTEL,0.58309518948453,35.732183908045975
71,CFRESH,0.016000000000000014,2.958544061302682
72,CGD,0.027129319932501096,1.0726053639846744
73,CHARAN,0.0,28.72222222222222
74,CHG,0.00979795897113272,2.2222605363984673
75,CHOTI,1.2,104.86781609195403
76,CI,0.014696938456699083,1.1384674329501916
77,CIMBT,0.0040000000000000036,0.6955938697318008
78,CITY,0.029393876913398165,2.1550191570881227
79,CK,0.0799999999999999,24.49808429118774
80,CKP,0.019595917942265333,5.701685823754789
81,CM,0.019595917942265444,3.5664367816091955
82,CMR,0.025298221281347056,2.2727969348659007
83,CNT,0.0040000000000000036,1.8657854406130268
84,COL,0.06324555320336736,21.85
85,CPALL,0.1,79.37547892720306
86,CPF,0.2449489742783178,26.991187739463605
87,CPH,0.17606816861659016,5.474827586206897
88,CPI,0.0,1.4603831417624522
89,CPL,0.0,1.678007662835249
90,CPN,0.6782329983125268,70.73850574712644
91,CPNCG,0.1166190378969056,14.870114942528735
92,CPTGF,0.04000000000000057,13.15823754789272
93,CRANE,0.019595917942265444,1.9420689655172412
94,CSC,0.2449489742783178,47.05555555555556
95,CSP,0.01743559577416271,1.040153256704981
96,CSR,0.0,75.39942528735632
97,CSS,0.004898979485566252,1.6836398467432951
98,CTARAF,0.009797958971132939,5.126283524904215
99,CTW,0.11135528725660047,7.110727969348659
100,CWT,0.016000000000000014,2.8321072796934867
101,DCC,0.008000000000000007,2.032567049808429
102,DCON,0.004898979485566361,0.42000000000000004
103,DELTA,0.31622776601683794,60.02681992337165
104,DEMCO,0.05425863986500197,3.00896551724138
105,DIF,0.07999999999999971,16.302030651340996
106,DRT,0.0,5.832375478927203
107,DTAC,0.1,53.87452107279694
108,DTC,0.039999999999999945,10.13831417624521
109,DTCI,1.1874342087037917,27.74310344827586
110,EA,0.3674234614174767,48.946360153256705
111,EASON,0.0,1.9013409961685823
112,EASTW,0.0,11.748275862068965
113,ECL,0.0,1.5682375478927204
114,EE,0.004898979485566361,0.5680076628352491
115,EGCO,1.6,311.86973180076626
116,EMC,0.024494897427831775,0.24475095785440612
117,EP,0.025298221281347056,3.446513409961686
118,ERW,0.019999999999999928,6.384482758620689
119,ERWPF,0.019999999999999928,4.847394636015325
120,ESSO,0.06324555320336793,9.599042145593872
121,ESTAR,0.0040000000000000036,0.4730268199233717
122,EVER,0.004898979485566361,0.42436781609195406
123,F&D,0.2939387691339821,18.23793103448276
124,FANCY,0.004000000000000004,0.656551724137931
125,FE,5.2,205.83141762452107
126,FMT,0.26944387170615,24.107662835249045
127,FNS,0.009797958971132722,3.155095785440613
128,FORTH,0.0,5.910153256704982
129,FPT,0.11599999999999966,16.538352490421456
130,FSS,2.220446049250313e-16,1.7876245210727972
131,FUTUREPF,0.0,24.618199233716478
132,GBX,0.0,0.5588122605363984
133,GC,0.027999999999999758,5.267624521072797
134,GEN,0.0,0.2331800766283525
135,GENCO,0.004000000000000004,0.6730268199233715
136,GFPT,0.039999999999999855,15.218007662835248
137,GIFT,0.060133185513491685,3.0935249042145596
138,GJS,0.0,0.1332183908045977
139,GL,0.031622776601683965,6.147739463601533
140,GLAND,0.01959591794226544,2.62727969348659
141,GLOBAL,0.3186596930896661,15.97176245210728
142,GLOCON,0.0040000000000000036,1.022950191570881
143,GOLD,0.0,8.23639846743295
144,GOLDPF,0.0,7.333333333333333
145,GRAMMY,0.06782329983125278,9.360344827586205
146,GRAND,0.009797958971132668,0.8537931034482759
147,GREEN,0.009797958971132722,0.9709578544061304
148,GUNKUL,0.020000000000000104,2.8791570881226054
149,GYT,0.0,344.37164750957857
150,HANA,0.6324555320336759,30.074329501915706
151,HFT,0.008000000000000007,2.866130268199234
152,HMPRO,0.12649110640673472,16.374712643678162
153,HTC,0.11661903789690627,19.401149425287358
154,HTECH,0.024494897427831695,4.070038314176245
155,ICC,0.5567764362830022,40.310344827586206
156,IFS,0.008000000000000007,3.2167816091954022
157,IHL,0.024494897427831695,5.648045977011494
158,ILINK,0.024000000000000198,4.790574712643679
159,INET,0.016000000000000014,3.0243678160919543
160,INOX,0.0,0.812375478927203
161,INSURE,0.0,34.643295019157094
162,INTUCH,0.3674234614174767,59.87068965517241
163,IRC,0.04898979485566426,17.734865900383138
164,IRPC,0.019999999999999928,4.7027203065134096
165,IT,0.015999999999999858,2.860459770114942
166,ITD,0.040000000000000036,2.09367816091954
167,IVL,0.5567764362830022,41.477969348659
168,JAS,0.038781438859330504,5.879655172413793
169,JCK,0.006324555320336764,1.342567049808429
170,JCT,0.0,85.58045977011494
171,JMART,0.019595917942265523,7.745900383141762
172,JMT,0.15999999999999942,16.647892720306512
173,JTS,0.004898979485566361,1.3044444444444443
174,JUTHA,0.0,0.6578927203065134
175,KAMART,0.016000000000000014,4.340344827586207
176,KBANK,1.1135528725660044,174.68007662835248
177,KBS,0.008000000000000007,3.844750957854406
178,KCAR,0.0,11.428352490421453
179,KCE,0.24494897427831777,21.046360153256703
180,KDH,0.0,92.933908045977
181,KGI,0.025298221281347195,4.565900383141762
182,KKC,0.007999999999999917,1.04727969348659
183,KKP,0.43588989435406733,68.29310344827586
184,KPNPF,0.0,8.709195402298851
185,KSL,0.008000000000000007,2.6789272030651343
186,KTB,0.16000000000000067,18.31455938697318
187,KTC,0.2,39.013409961685824
188,KWC,0.0,296.7318007662835
189,KWG,0.008000000000000007,1.7562068965517241
190,KYE,4.3999999999999995,358.1992337164751
191,L&E,0.0,2.475593869731801
192,LALIN,0.030983866769659363,5.090229885057471
193,LANNA,0.07999999999999971,10.281034482758622
194,LEE,0.016000000000000014,2.344674329501916
195,LH,0.04898979485566339,10.45766283524904
196,LHFG,0.003999999999999914,1.4184291187739464
197,LHK,0.048000000000000036,3.5490421455938694
198,LHPF,0.0,8.720689655172414
199,LOXLEY,0.008000000000000007,1.87544061302682
200,LPN,0.10295630140986993,6.335402298850575
201,LRH,1.0295630140987,51.68582375478927
202,LST,0.0,4.512183908045977
203,LUXF,0.0,8.794061302681992
204,MCHAI,0.4,188.22030651340995
205,MII,0.3098386676965938,8.480651340996168
206,MSTOR,0.09695359714832658,7.2155172413793105
207,M,0.7516648189186454,74.10344827586206
208,MACO,0.014696938456699083,1.4821455938697319
209,MAJOR,0.04000000000000057,26.07337164750958
210,MAKRO,0.1,34.702107279693486
211,MALEE,0.048989794855663606,7.9183908045977
212,MANRIN,0.0,32.190613026819925
213,MATCH,0.008000000000000007,1.9473180076628354
214,MATI,0.07348469228349508,4.924099616858237
215,MAX,0.0,0.018199233716475097
216,MBK,0.39191835884530846,21.769731800766284
217,MBKET,0.0,8.992528735632185
218,MC,0.09797958971132764,8.26206896551724
219,MCOT,0.06324555320336765,10.117049808429119
220,MCS,0.020000000000000285,7.9881226053639836
221,MDX,0.019595917942265333,3.732567049808429
222,MEGA,0.15811388300841897,32.434865900383144
223,METCO,0.0,178.0977011494253
224,MFC,0.0,17.404214559386972
225,MFEC,0.00979795897113272,3.3803065134099617
226,MIDA,0.0,0.5768199233716476
227,MILL,0.015491933384829681,1.000344827586207
228,MINT,0.1,37.25946360153257
229,MIPF,0.0,16.91417624521073
230,MJD,0.03919183588453088,3.226360153256705
231,MJLF,0.08000000000000033,12.444061302681991
232,MK,0.012649110640673528,3.2866666666666666
233,ML,0.0040000000000000036,0.9789655172413794
234,MNIT2,0.0,5.016475095785442
235,MNIT,0.0,1.5000383141762452
236,MNRF,0.06858571279792905,2.911302681992337
237,MODERN,0.00799999999999983,3.1895785440613027
238,MONO,0.03200000000000003,1.6431800766283524
239,MPIC,0.022271057451320044,1.5110727969348658
240,MSC,0.024494897427831695,6.894636015325671
241,MTI,0.0,90.99137931034483
242,NC,0.0,14.377011494252873
243,NCH,0.0040000000000000036,0.95
244,NEP,0.03919183588453086,0.2879693486590038
245,NEW,0.1,56.4080459770115
246,NEX,0.0040000000000000036,2.001072796934866
247,NFC,0.024494897427831695,4.173639846743295
248,NKI,0.0,59.60908045977011
249,NNCL,0.012649110640673422,1.896551724137931
250,NOBLE,0.07999999999999971,19.107088122605365
251,NOK,0.025298221281347056,2.2311111111111113
252,NSI,0.1,69.33908045977012
253,NTV,0.1,52.627394636015325
254,NUSA,0.003999999999999981,0.3933716475095785
255,NWR,0.004898979485566361,0.713256704980843
256,NYT,0.01600000000000006,4.708275862068965
257,OCC,0.2399999999999992,14.669348659003832
258,OGC,0.2449489742783178,32.06130268199234
259,OHTL,0.0,455.1417624521073
260,OISHI,0.9731926839018057,49.40773946360153
261,PAF,0.00979795897113272,0.8129885057471264
262,PAP,0.016000000000000014,2.837471264367816
263,PATO,0.0,12.47816091954023
264,PB,0.1224744871391589,61.456896551724135
265,PDI,0.07999999999999971,9.798467432950192
266,PDJ,0.03919183588453089,1.7939463601532568
267,PERM,0.008000000000000007,1.2451724137931035
268,PF,0.009797958971132722,0.7293869731800767
269,PG,0.126491106406735,5.685249042145594
270,PK,0.012649110640673528,2.0132183908045977
271,PL,0.009797958971132722,3.102835249042146
272,PLE,0.009797958971132722,1.0578160919540232
273,PM,0.11999999999999966,8.70134099616858
274,POPF,0.039999999999999855,13.393869731800766
275,POST,0.07199999999999988,2.186513409961686
276,PPP,0.0,2.6421455938697314
277,PPPM,0.07166589146867579,1.6124521072796936
278,PRAKIT,0.12000000000000029,11.345977011494252
279,PREB,0.04898979485566383,9.791570881226054
280,PRECHA,0.019390719429665332,1.468352490421456
281,PRG,0.0,12.942145593869734
282,PRIME,0.0,0.36226053639846745
283,PRIN,0.009797958971132722,1.5797701149425287
284,PRINC,0.01600000000000006,4.47639846743295
285,PSH,0.07999999999999971,18.309961685823758
286,PSL,0.4081666326391706,8.16360153256705
287,PT,0.07745966692414841,5.522222222222223
288,PTG,0.039999999999999855,15.56800766283525
289,PTL,0.039999999999999855,14.694252873563217
290,PTT,0.2449489742783178,46.485632183908045
291,PTTEP,0.2449489742783178,125.26053639846744
292,PTTGC,0.2,61.14080459770115
293,PYLON,0.039999999999999855,5.925593869731801
294,QCON,0.07199999999999988,5.299272030651341
295,QH,0.008000000000000007,2.8744061302681994
296,QHHR,0.039999999999999945,9.240038314176246
297,QHOP,0.03487119154832542,3.4612643678160917
298,QHPF,0.039999999999999855,14.05095785440613
299,RAM,1.5620499351813306,160.2911877394636
300,RATCH,0.9924716620639603,64.70689655172414
301,RCI,0.025298221281347056,3.763984674329502
302,RCL,0.0,4.335249042145594
303,RML,0.008000000000000009,1.1531800766283526
304,ROCK,0.0,18.48275862068965
305,ROH,4.965883607174055,44.40229885057471
306,ROJNA,0.04898979485566339,5.698659003831418
307,RPC,0.004898979485566361,0.5695785440613027
308,RS,0.0,16.113026819923373
309,S&J,0.19595917942265528,24.695019157088122
310,S,0.023323807579381222,3.2144827586206897
311,SABINA,0.7348469228349533,27.224329501915708
312,SAM,5.551115123125783e-17,0.46915708812260537
313,SAMART,0.09797958971132678,7.864176245210729
314,SAMCO,0.0040000000000000036,1.67
315,SAMTEL,0.1600000000000003,8.941379310344827
316,SAT,0.09797958971132678,17.54252873563218
317,SAUCE,0.0,22.554789272030657
318,SAWANG,0.0,11.240613026819924
319,SBPF,0.0,2.8842145593869732
320,SC,0.00979795897113272,2.7291954022988505
321,SCB,0.5830951894845301,127.07088122605364
322,SCC,2.5298221281347035,433.1992337164751
323,SCCC,0.8,220.95019157088123
324,SCG,0.05878775382679633,4.17639846743295
325,SCP,0.020000000000000285,7.342337164750957
326,SDC,0.008000000000000007,0.30141762452107274
327,SEED,0.008000000000000007,2.4818773946360153
328,SEAFCO,0.1810635247641005,7.304521072796935
329,SENA,0.008000000000000007,3.343831417624521
330,SF,0.01959591794226544,6.126168582375479
331,SFP,0.0,174.95210727969348
332,SGP,0.06324555320336764,9.368199233716476
333,SHANG,0.1,76.98467432950191
334,SIAM,0.00979795897113272,2.0380076628352493
335,SINGER,0.09186947262284692,6.326360153256704
336,SIRI,0.012649110640673528,1.310038314176245
337,SIS,0.1,9.498467432950191
338,SITHAI,0.0040000000000000036,1.0001149425287355
339,SKR,0.016000000000000014,4.592605363984674
340,SMIT,0.024494897427831695,5.127049808429118
341,SMK,0.1224744871391589,36.26053639846743
342,SMPC,0.0,8.779885057471265
343,SMT,0.03878143885933057,1.7235632183908047
344,SNC,0.04898979485566339,13.195402298850574
345,SNP,0.04898979485566426,17.836015325670502
346,SOLAR,0.009797958971132722,1.8805747126436783
347,SORKON,0.3872983346207417,62.31800766283525
348,SPACK,0.0,1.558888888888889
349,SPALI,0.23323807579381126,19.776245210727968
350,SPC,0.15811388300841897,54.923371647509576
351,SPCG,0.06324555320336736,19.09425287356322
352,SPF,0.0,23.743295019157088
353,SPG,0.0,13.36015325670498
354,SPI,1.5999999999999999,67.71455938697318
355,SRICHA,0.04898979485566426,8.761494252873563
356,SSC,0.1,34.236590038314176
357,SSF,0.23999999999999985,6.881992337164752
358,SSPF,0.0,9.712452107279693
359,SSSC,0.023323807579381056,2.530038314176245
360,SST,0.06177378084592196,4.062030651340996
361,STA,0.08000000000000042,12.105938697318006
362,STANLY,1.1661903789690602,207.06896551724137
363,STARK,0.07599999999999998,2.190153256704981
364,STEC,0.2925747767665558,21.632183908045977
365,STPI,0.06399999999999985,6.559501915708813
366,SUC,0.1,44.79501915708812
367,SUPER,0.004898979485566361,0.6204214559386974
368,SUSCO,0.03919183588453089,2.9229118773946365
369,SVH,5.851495535331116,450.56704980842915
370,SVI,0.04898979485566382,4.581954022988506
371,SVOA,0.008000000000000007,1.1404980842911876
372,SYMC,0.01600000000000006,4.29176245210728
373,SYNEX,0.0,9.952911877394635
374,SYNTEC,0.00979795897113272,2.387547892720306
375,TASCO,0.07999999999999971,18.791187739463602
376,TBSP,0.27999999999999975,13.814942528735632
377,TC,0.01959591794226544,3.412107279693487
378,TCAP,0.9486832980505138,54.66475095785441
379,TCC,0.01264911064067351,0.31298850574712644
380,TCCC,0.0,24.98218390804598
381,TCJ,0.019999999999999928,4.6897701149425295
382,TCMC,0.0040000000000000036,2.3819157088122607
383,TCOAT,0.1,27.539655172413795
384,TEAM,0.01264911064067353,1.0467816091954025
385,TFI,0.0,0.1978544061302682
386,TGPRO,0.0,0.10954022988505747
387,TH,0.0,0.6930268199233717
388,THAI,0.19999999999999998,10.340996168582375
389,THANI,0.10851727973000438,6.251149425287357
390,THCOM,0.019999999999999928,5.70176245210728
391,THE,0.030066592756745843,1.7939080459770116
392,THIP,0.07999999999999971,19.353639846743295
393,THRE,0.004898979485566361,0.7411494252873563
394,THREL,0.024494897427831695,5.047816091954023
395,TIF1,0.019999999999999574,9.032950191570883
396,TIP,0.07999999999999953,23.69865900383142
397,TIPCO,0.0,8.543678160919539
398,TISCO,0.4,92.79310344827586
399,TIW,9.558242516278815,199.70689655172413
400,TK,0.1224744871391589,9.778544061302682
401,TKS,0.2354909764725606,7.722873563218391
402,TKT,0.008000000000000007,1.331800766283525
403,TLGF,0.46647615158762384,21.70344827586207
404,TMB,0.007999999999999917,1.7280459770114944
405,TMD,0.0,23.1588122605364
406,TMT,0.0,5.454521072796935
407,TNITY,0.019999999999999928,4.641187739463601
408,TNL,0.04000000000000057,19.375862068965517
409,TNPC,0.015491933384829683,1.0912643678160918
410,TNPF,0.009797958971132722,3.2838314176245214
411,TOG,0.00799999999999983,5.21911877394636
412,TOP,0.48989794855663565,68.25862068965517
413,TOPP,0.0,185.17241379310346
414,TPA,0.024494897427831695,5.933141762452106
415,TPCORP,0.16000000000000014,12.302107279693487
416,TPIPL,0.016000000000000014,1.7660153256704978
417,TPOLY,0.012649110640673528,2.8966283524904215
418,TPP,0.12000000000000029,17.062068965517238
419,TR,0.1,36.08045977011494
420,TRC,0.0040000000000000036,0.23754789272030652
421,TRITN,0.008000000000000007,0.34022988505747126
422,TRU,0.029393876913397943,4.705517241379311
423,TRUBB,0.009797958971132722,1.269463601532567
424,TRUE,0.024494897427831695,5.245249042145595
425,TSC,0.13564659966250556,12.411111111111111
426,TSI,0.061318838867023585,0.5707662835249043
427,TSTE,0.0,7.1371647509578535
428,TSTH,0.0,0.6434865900383142
429,TTA,0.060000000000000143,5.201685823754789
430,TTCL,0.07348469228349552,7.639655172413793
431,TTI,0.0,22.987164750957852
432,TTLPF,0.12649110640673417,21.524521072796933
433,TTW,0.039999999999999855,13.20536398467433
434,TUPF,0.00489897948556636,1.6815325670498085
435,TU,0.07999999999999971,17.153639846743296
436,TVI,0.029393876913397943,4.286436781609195
437,TVO,0.2,26.89080459770115
438,TWP,0.019595917942265444,3.1524904214559384
439,TWZ,0.0,0.0813793103448276
440,TYCN,0.008000000000000007,2.65816091954023
441,U,0.027129319932501096,2.1303065134099617
442,UAC,4.440892098500626e-16,3.180536398467433
443,UMI,0.03487119154832542,1.0503065134099616
444,UNIQ,0.2449489742783178,9.850191570881227
445,UOBKH,0.00979795897113272,3.535019157088123
446,UP,0.2449489742783178,20.49597701149425
447,UPF,0.0,50.66379310344828
448,UPOIC,0.10071742649611364,3.9940996168582377
449,URBNPF,0.09999999999999999,4.053486590038315
450,UT,0.0,14.450957854406129
451,UTP,0.10295630140987004,10.237931034482758
452,UV,0.07999999999999971,6.246934865900382
453,UVAN,0.08000000000000011,5.419731800766284
454,VARO,0.0,6.744444444444444
455,VGI,0.1356465996625053,9.135632183908045
456,VIBHA,0.009797958971132722,1.9215708812260535
457,VIH,0.07348469228349552,5.959003831417625
458,VNG,0.0,4.966053639846744
459,VNT,0.23323807579381256,24.148275862068964
460,W,0.0,0.04287356321839081
461,WACOAL,0.7314369419163895,46.729885057471265
462,WAVE,0.019595917942265444,1.833831417624521
463,WG,0.0,155.17624521072796
464,WHA,0.11200000000000014,4.428275862068966
465,WIIK,0.008000000000000009,1.4652490421455937
466,WIN,0.011661903789690611,0.5145977011494253
467,WORK,0.14696938456699105,21.8955938697318
468,ZMICO,0.008000000000000007,0.91544061302682
